id,nombre,provincia,partido,foto,email,telefono,periodo_inicio,periodo_fin
346,"Sanz, Ernesto Ricardo",Mendoza,Alianza Frente Cívico Federal Ucr-Confe,https://api.argentinadatos.com/static/senado/senadores/346.gif,,,2009-12-10,2015-12-09
41,"Sapag, Elias",Neuquén,Movimiento Popular Neuquino,https://api.argentinadatos.com/static/senado/senadores/41.gif,,,1992-12-02,2001-12-09
89,"Sapag, Felipe Rodolfo",Neuquén,Movimiento Popular Neuquino,https://api.argentinadatos.com/static/senado/senadores/89.gif,,,1992-12-02,2001-12-09
307,"Sapag, Luz María",Neuquén,Movimiento Popular Neuquino,https://api.argentinadatos.com/static/senado/senadores/307.gif,,,2001-12-10,2007-12-09
251,"Sapag, Silvia Estela",Neuquén,Frente de Todos,https://api.argentinadatos.com/static/senado/senadores/251.gif,,,2019-12-10,2025-12-09
3261,"Saravia, Jose Vicente",Corrientes,Sin Especificar,,,,1854-10-17,1860-04-30
3328,"Sarmiento, Domingo Faustino",San Juan,Liberal,,,,1871-07-11,1880-04-30
537,"Scarpin, Dionisio Fernando",Santa Fe,Juntos por el Cambio,https://api.argentinadatos.com/static/senado/senadores/537.gif,,,2021-12-10,2027-12-09
3063,"Scatamacchia, Mauricio Antonio",Buenos Aires,Sin Especificar,,,,1949-04-26,1952-04-30
485,"Schiavoni, Humberto Luis Arturo",Misiones,Frente Cambiemos,https://api.argentinadatos.com/static/senado/senadores/485.gif,,,2017-12-10,2023-12-09
579,"Schneider, Silvana Lorena",Chaco,Alianza la Libertad Avanza,,silvana.schneider@senado.gob.ar,(+54 11) 28223000,2025-12-10,2031-12-09
328,"Segui, Malvina María",Tucumán,Justicialista,,,,2001-12-10,2003-12-09
254,"Sergnese, Carlos Jose Antonio",San Luis,Justicialista,,,,1995-11-29,2001-12-09
3142,"Serrey, Carlos",Salta,Conservador,,,,1935-05-02,1944-04-30
70,"Sigal, Humberto C.",Chubut,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/70.gif,,,1983-11-29,1986-12-09
572,"Silva, Mónica Esther",Río Negro,Juntos Somos Río Negro,https://api.argentinadatos.com/static/senado/senadores/572.gif,,,2023-12-07,2025-12-09
3566,"Silva, Sofanor de La",Santiago del Estero,Sin Especificar,,,,1883-04-30,1892-04-30
71,"Snopek, Carlos",Jujuy,Justicialista,,,,1989-12-10,1998-12-09
3225,"Snopek, Guillermo",Jujuy,Blanco de los Trabaj.-Jujuy,https://api.argentinadatos.com/static/senado/senadores/3225.gif,,,1963-08-12,1966-04-30
83,"Snopek, Guillermo Eugenio",Jujuy,Justicialista,https://api.argentinadatos.com/static/senado/senadores/83.gif,,,1992-10-13,1998-12-10
481,"Snopek, Guillermo Eugenio Mario",Jujuy,Frente Justicialista,https://api.argentinadatos.com/static/senado/senadores/481.gif,,,2017-12-10,2023-12-09
42,"Solana, Jorge D.",Neuquén,Movimiento Popular Neuquino,https://api.argentinadatos.com/static/senado/senadores/42.gif,,,1989-12-06,1998-12-09
433,"Solanas, Fernando Ezequiel",Ciudad Autónoma de Buenos Aires,Alianza Unen,https://api.argentinadatos.com/static/senado/senadores/433.gif,,,2013-12-10,2019-12-09
484,"Solari  Quintana, Magdalena",Misiones,Frente Renovador de la Concordia,https://api.argentinadatos.com/static/senado/senadores/484.gif,,,2017-12-10,2023-12-09
43,"Solari Yrigoyen, Hipolito",Chubut,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/43.gif,,,1987-05-13,1995-12-09
3610,"Soldati, Alberto L. De",Tucumán,Sin Especificar,,,,1904-04-30,1913-04-30
3411,"Soler, Lorenzo",Mendoza,Sin Especificar,,,,1946-05-22,1952-04-30
3359,"Soria Vega, Abel Segundo Nicolas",San Juan,Peronista,,,,1955-04-26,1961-04-30
3124,"Soria, Benito",Córdoba,Sin Especificar,,,,1928-06-22,1937-04-30
3181,"Soria, Fernando M.",Catamarca,Sin Especificar,,,,1928-06-22,1937-04-30
588,"Soria, Martin Ignacio",Río Negro,Fuerza Patria,,martin.soria@senado.gob.ar,(+54 11) 28223000,2025-12-10,2031-12-09
3521,"Sosa Loyola, Gilberto",San Luis,Sin Especificar,,,,1946-05-22,1949-04-30
430,"Sosa, Maria Noemi",Río Negro,Unión Cívica Radical,,,,2013-10-09,2013-12-09
3623,"Soto, Pedro Numa",Corrientes,Sin Especificar,,,,1916-06-13,1925-04-30
44,"Storani, Conrado Hugo",Córdoba,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/44.gif,,,1989-12-06,1998-12-09
3429,"Suarez Lago, Gilberto",Mendoza,Conservador,,,,1938-05-02,1947-04-30
3065,"Subiza, Roman Alfredo",Buenos Aires,Peronista,,,,1955-04-26,1961-04-30
571,"Suárez, Rodolfo Alejandro",Mendoza,Frente Cambia Mendoza,https://api.argentinadatos.com/static/senado/senadores/571.gif,rodolfo.suarez@senado.gob.ar,(+54 11) 28223000,2023-12-09,2027-12-09
352,"Sánchez, María Dora",Corrientes,Unión Cívica Radical,,,,2003-12-10,2009-12-09
3562,"Taboada, Antonio Maria",Santiago del Estero,Sin Especificar,,,,1857-05-12,1866-04-30
291,"Taffarel, Ricardo César",Entre Ríos,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/291.gif,,,2001-12-10,2007-12-09
3092,"Tagle, Carlos",Córdoba,Sin Especificar,,,,1889-05-02,1898-04-30
499,"Tagliaferri, Guadalupe",Ciudad Autónoma de Buenos Aires,Juntos por el Cambio,https://api.argentinadatos.com/static/senado/senadores/499.gif,,,2019-12-10,2025-12-09
495,"Taiana, Jorge Enrique",Buenos Aires,Unidad Ciudadana,https://api.argentinadatos.com/static/senado/senadores/495.gif,,,2019-12-10,2023-12-09
3038,"Tamborini, Jose P.",Ciudad Autónoma de Buenos Aires,Unión Cívica Radical,,,,1938-05-02,1947-04-30
3237,"Tanco, Miguel A.",Jujuy,Sin Especificar,,,,1946-05-22,1955-04-30
491,"Tapia, María Belén",Santa Cruz,Unión para Vivir Mejor Cambiemos,https://api.argentinadatos.com/static/senado/senadores/491.gif,,,2017-12-10,2023-12-09
3453,"Tarantino, Carlos Nicolas",Neuquén,Sin Especificar,,,,1961-06-28,1970-12-10
3398,"Tardelli, Antonio",Entre Ríos,U. C. R. Del Pueblo,,,,1963-08-12,1969-04-30
3356,"Tascheret, Oscar",San Juan,Sin Especificar,,,,1946-05-22,1949-04-30
3007,"Tavella, Pedro Cesar",Chaco,Sin Especificar,,,,1955-04-26,1961-04-30
3039,"Teisaire, Alberto",Ciudad Autónoma de Buenos Aires,Peronista,,,,1952-04-25,1958-04-30
3152,"Tejada, Saturnino",Salta,Sin Especificar,,,,1857-05-01,1860-04-30
233,"Tell, Alberto Maximo",Jujuy,Justicialista,,,,1998-11-25,2001-12-09
3526,"Tello Cornejo, Edmundo del Carmen",San Luis,Sin Especificar,,,,1966-04-26,1975-04-30
3212,"Tello, Eugenio",Jujuy,Sin Especificar,,,,1886-05-01,1895-04-30
72,"Tenev, Carlos",Chaco,Justicialista,https://api.argentinadatos.com/static/senado/senadores/72.gif,,,1988-03-24,1989-12-09
3391,"Tenreyro, Emerio R.",Entre Ríos,Sin Especificar,,,,1907-04-30,1916-04-30
3591,"Teran, Brigido",Tucumán,Sin Especificar,,,,1910-04-29,1919-04-30
528,"Terenzi, Edith Elizabeth",Chubut,Juntos por el Cambio Chubut,https://api.argentinadatos.com/static/senado/senadores/528.gif,edith.terenzi@senado.gob.ar,(+54 11) 28223000,2021-12-10,2027-12-09
272,"Terragno, Rodolfo",Ciudad Autónoma de Buenos Aires,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/272.gif,,,2001-12-10,2007-12-09
81,"Tomas, Emilio J.j.",Formosa,Justicialista,https://api.argentinadatos.com/static/senado/senadores/81.gif,,,1989-12-13,1998-12-09
543,"Torello, José María",Buenos Aires,Cambiemos Buenos Aires,https://api.argentinadatos.com/static/senado/senadores/543.gif,,,2022-02-24,2023-12-09
3078,"Torello, Pablo",Buenos Aires,Sin Especificar,,,,1928-06-22,1937-04-30
265,"Torino, Hector Omar",San Luis,Justicialista,,,,1995-11-29,2001-12-09
3392,"Torino, Martin M.",Entre Ríos,Unión Cívica Radical,,,,1916-04-30,1925-04-30
3120,"Torre, Calixto S. De La",Córdoba,Sin Especificar,,,,1892-04-30,1901-04-30
3265,"Torrent, Juan E.",Corrientes,Sin Especificar,,,,1871-07-25,1880-04-30
3491,"Torrent, Luciano",Santa Fe,Sin Especificar,,,,1860-05-01,1863-04-30
396,"Torres, Eduardo Enrique",Misiones,Frente Renovador de la Concordia,,,,2007-12-12,2011-12-09
527,"Torres, Ignacio Agustín",Chubut,Juntos por el Cambio Chubut,https://api.argentinadatos.com/static/senado/senadores/527.gif,,,2021-12-10,2027-12-09
45,"Trilla, Juan",Ciudad Autónoma de Buenos Aires,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/45.gif,,,1983-11-29,1992-12-09
394,"Troadello, Monica",Mendoza,Justicialista,,,,2003-12-10,2009-12-09
3165,"Trunsky, Salomon",Salta,Sin Especificar,,,,1958-05-02,1964-04-30
3024,"Turano, Armando Luis",Ciudad Autónoma de Buenos Aires,Sin Especificar,,,,1958-03-31,1961-04-30
3058,"Ugarte, Marcelino",Buenos Aires,Conservador,,,,1913-04-29,1922-04-30
238,"Ulloa, Roberto Augusto",Salta,Renovador de Salta,https://api.argentinadatos.com/static/senado/senadores/238.gif,,,1996-07-03,2001-12-09
3132,"Uriburu, Damaso",Salta,Sin Especificar,,,,1854-10-17,1857-04-30
3160,"Uriburu, Francisco",Salta,Sin Especificar,,,,1898-05-17,1907-04-30
3016,"Uriburu, Jose Evaristo",Ciudad Autónoma de Buenos Aires,Sin Especificar,,,,1901-05-09,1910-04-30
3153,"Uriburu, Pedro",Salta,Sin Especificar,,,,1862-06-15,1871-04-30
3365,"Urquiza, Diogenes Jose De",Entre Ríos,Sin Especificar,,,,1857-05-12,1866-04-30
340,"Urquía, Roberto Daniel",Córdoba,Alianza Unión por Córdoba,,,,2003-12-10,2009-12-09
3104,"Urrutia, Jose Miguel",Córdoba,Sin Especificar,,,,1955-04-26,1961-04-30
443,"Urtubey, Rodolfo Julio",Salta,Frente para la Victoria,https://api.argentinadatos.com/static/senado/senadores/443.gif,,,2013-12-10,2019-12-09
3149,"Usandivaras, Juan de Dios",Salta,Sin Especificar,,,,1854-10-17,1857-04-30
228,"Usandizaga, Horacio Daniel",Santa Fe,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/228.gif,,,2001-12-10,2003-12-09
73,"Utrera, Mariano",Santiago del Estero,Justicialista,,,,1986-12-10,1995-12-09
486,"Uñac, José Rubén",San Juan,Frente Todos,https://api.argentinadatos.com/static/senado/senadores/486.gif,,,2017-12-10,2023-12-09
561,"Uñac, Sergio Mauricio",San Juan,Alianza Unión por la Patria,https://api.argentinadatos.com/static/senado/senadores/561.gif,sergio.unac@senado.gob.ar,(+54 11) 28223000,2023-12-10,2029-12-09
46,"Vaca, Eduardo Pedro",Ciudad Autónoma de Buenos Aires,Justicialista,https://api.argentinadatos.com/static/senado/senadores/46.gif,,,1989-12-06,1998-12-09
3450,"Vai, Buenaventura Justo",Neuquén,Sin Especificar,,,,1973-05-03,1977-04-30
525,"Valenzuela, Mercedes Gabriela",Corrientes,Eco + Vamos Corrientes,https://api.argentinadatos.com/static/senado/senadores/525.gif,mercedes.valenzuela@senado.gob.ar,(+54 11) 28223000,2021-12-10,2027-12-09
3178,"Valle de Gonzalez, Leni Rosa",Formosa,Justicialista,,,,1973-05-03,1977-03-31
3029,"Valle, Aristobulo Del",Ciudad Autónoma de Buenos Aires,Sin Especificar,,,,1891-05-19,1895-04-30
3287,"Vallejo, Benigno",La Rioja,Sin Especificar,,,,1871-07-27,1880-04-30
3313,"Vallejo, Carlos",La Rioja,Sin Especificar,,,,1925-05-01,1934-04-30
3316,"Vallejo, Cesar",La Rioja,Sin Especificar,,,,1946-05-22,1949-04-30
106,"Vaquir, Omar Muhamad",Santiago del Estero,Justicialista,https://api.argentinadatos.com/static/senado/senadores/106.gif,,,1995-11-29,2001-12-09
3047,"Varela Diaz, Diogenes",Chubut,U. C. R. Del Pueblo,,,,1963-08-12,1966-04-30
3030,"Varela, Mariano",Ciudad Autónoma de Buenos Aires,Sin Especificar,,,,1892-05-23,1895-04-30
476,"Varela, Marta",Ciudad Autónoma de Buenos Aires,Alianza Unión Pro,https://api.argentinadatos.com/static/senado/senadores/476.gif,,,2016-02-11,2019-12-09
243,"Varizat, Daniel Alberto",Santa Cruz,Justicialista,https://api.argentinadatos.com/static/senado/senadores/243.gif,,,1995-11-29,2001-12-09
3583,"Vega, Agustin Justo de La",Tucumán,Sin Especificar,,,,1862-05-24,1868-04-30
3296,"Vega, Benjamin de La",La Rioja,Sin Especificar,,,,1862-05-24,1866-04-30
514,"Vega, María Clara del Valle",La Rioja,Cambiemos Fuerza Cívica Riojana,https://api.argentinadatos.com/static/senado/senadores/514.gif,,,2019-12-20,2023-12-09
3257,"Velazco, Juan Filomeno",Corrientes,Sin Especificar,,,,1952-06-11,1958-04-30
47,"Velazquez, Hector",Misiones,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/47.gif,,,1983-11-29,1992-12-09
3110,"Velez Sarsfield, Dalmacio",Córdoba,Sin Especificar,,,,1862-05-24,1865-04-30
3114,"Velez, Luis",Córdoba,Sin Especificar,,,,1874-04-30,1883-04-30
3320,"Vera Barros, Pedro Cesar",La Rioja,Sin Especificar,,,,1958-03-31,1964-04-30
3295,"Vera Ocampo, Horacio",La Rioja,U. C. R. Antipersonalista,,,,1932-01-20,1935-04-30
381,"Vera, Arturo",Entre Ríos,Unión Cívica Radical,,,,2007-12-10,2013-12-09
3428,"Vera, Cruz",Mendoza,Sin Especificar,,,,1932-01-20,1938-04-30
386,"Verani, Pablo",Río Negro,Alianza Concertación para el Desarrollo,,,,2007-12-10,2013-12-09
467,"Verasay, Pamela Fernanda",Mendoza,Alianza Cambiemos,https://api.argentinadatos.com/static/senado/senadores/467.gif,,,2015-12-10,2021-12-09
94,"Verna, Carlos Alberto",La Pampa,Justicialista,https://api.argentinadatos.com/static/senado/senadores/94.gif,,,2001-12-10,2003-12-09
3131,"Vesco, Jose Luis",Córdoba,Sin Especificar,,,,1966-04-26,1975-04-30
360,"Viana, Luis Alberto",Misiones,Frente Justicialista para la  Victoria,,,,2005-12-10,2011-12-09
3433,"Vicchi, Adolfo A.",Mendoza,Sin Especificar,,,,1961-07-06,1970-04-30
3367,"Victorica, Benjamin",Entre Ríos,Sin Especificar,,,,1862-05-24,1871-04-30
3264,"Vidal, Jose Ramon",Corrientes,Democrata Nacional,,,,1862-07-22,1871-04-30
3254,"Vidal, Juan Ramon",Corrientes,Sin Especificar,,,,1935-05-02,1944-04-30
82,"Vidal, Manuel D.",Formosa,Mov. De Integrac. Y Desarrollo,https://api.argentinadatos.com/static/senado/senadores/82.gif,,,1983-11-29,1989-12-09
3490,"Vidal, Miguel",Santa Fe,Sin Especificar,,,,1854-10-17,1863-04-30
3542,"Videla Dominguez, Daniel",San Luis,Sin Especificar,,,,1860-05-11,1863-04-30
3347,"Videla, Valentin",San Juan,Sin Especificar,,,,1868-07-24,1877-04-30
3048,"Viglione, Atilio Oscar",Chubut,Sin Especificar,,,,1966-05-05,1975-04-30
523,"Vigo, Alejandra María",Córdoba,Hacemos por Córdoba,https://api.argentinadatos.com/static/senado/senadores/523.gif,alejandra.vigo@senado.gob.ar,(+54 11) 28223000,2021-12-10,2027-12-09
361,"Vigo, Élida María",Misiones,Frente Renovador de la Concordia,,,,2005-12-10,2011-12-09
3524,"Vilchez, Martin",San Luis,Sin Especificar,,,,1958-03-31,1964-04-30
74,"Villada, Francisco R.",Salta,Justicialista,https://api.argentinadatos.com/static/senado/senadores/74.gif,,,1983-11-29,1986-12-09
3584,"Villafañe, Benjamin",Tucumán,Sin Especificar,,,,1860-05-11,1863-04-30
3218,"Villafañe, Benjamin (H)",Jujuy,Popular de Jujuy,,,,1932-01-20,1941-01-19
3172,"Villaggi, Raul Inocencio",Formosa,Sin Especificar,,,,1966-06-15,1975-04-30
3413,"Villalba, Lucas",Mendoza,Sin Especificar,,,,1958-03-31,1967-04-30
3422,"Villanueva, Aristides",Mendoza,Sin Especificar,,,,1874-06-16,1883-04-30
3033,"Villanueva, Benito",Ciudad Autónoma de Buenos Aires,Sin Especificar,,,,1904-05-02,1913-04-30
3408,"Villanueva, Benito",Mendoza,Sin Especificar,,,,1913-04-29,1922-04-30
3407,"Villanueva, Elias",Mendoza,Sin Especificar,,,,1904-05-02,1913-04-30
96,"Villarroel, Pedro Guillermo",Catamarca,Frente Cívico y Social de Catamarca,https://api.argentinadatos.com/static/senado/senadores/96.gif,,,1992-12-09,2001-12-09
229,"Villaverde, Jorge Antonio",Buenos Aires,Justicialista,https://api.argentinadatos.com/static/senado/senadores/229.gif,,,1995-11-29,2001-12-09
3267,"Virasoro, Valentin",Corrientes,Sin Especificar,,,,1907-06-07,1916-04-30
524,"Vischi, Eduardo Alejandro",Corrientes,Eco + Vamos Corrientes,https://api.argentinadatos.com/static/senado/senadores/524.gif,eduardo.vischi@senado.gob.ar,(+54 11) 28223000,2021-12-10,2027-12-09
3177,"Vitti, Alfonso Andres",Formosa,U. C. R. Del Pueblo,,,,1963-08-12,1972-04-30
281,"Viudes, Isabel Josefa",Corrientes,Justicialista,https://api.argentinadatos.com/static/senado/senadores/281.gif,,,2001-12-10,2003-12-09
3527,"Vivas Angel, Juan Gregorio",San Luis,Alianza Republicana Federal,,,,1973-05-03,1977-03-31
3357,"Viviani, Rinaldo",San Juan,Sin Especificar,,,,1949-04-26,1952-04-30
516,"Vucasovich, Maria Alejandra",Santa Fe,Alianza Cambiemos,https://api.argentinadatos.com/static/senado/senadores/516.gif,,,2021-07-15,2021-12-09
329,"Walter, Pablo Héctor",Tucumán,Fuerza Republicana,,,,2001-12-10,2003-12-09
3506,"Weidmann, Rodolfo A.",Santa Fe,Sin Especificar,,,,1958-03-31,1964-04-30
506,"Weretilneck, Alberto Edgardo",Río Negro,Juntos Somos Río Negro,https://api.argentinadatos.com/static/senado/senadores/506.gif,,,2019-12-10,2025-12-09
75,"Woodley, Kenneth W.",Chubut,Unión Cívica Radical,https://api.argentinadatos.com/static/senado/senadores/75.gif,,,1983-11-29,1989-12-09
3144,"Xamena, Carlos",Salta,Sin Especificar,,,,1952-06-11,1958-04-30
539,"Yedlin, Pablo Raúl",Tucumán,Frente de Todos,https://api.argentinadatos.com/static/senado/senadores/539.gif,,,2021-12-10,2027-12-09
3094,"Yofre, Felipe",Córdoba,Sin Especificar,,,,1898-05-23,1907-04-30
230,"Yoma, Jorge Raúl",La Rioja,Justicialista,https://api.argentinadatos.com/static/senado/senadores/230.gif,,,2001-12-10,2005-12-09
3234,"Zabala, Carlos",Jujuy,Sin Especificar,,,,1922-05-01,1931-04-30
3219,"Zabala, Plinio",Jujuy,Sin Especificar,,,,1941-01-31,1950-01-19
231,"Zalazar, Horacio Anibal",Chaco,Justicialista,https://api.argentinadatos.com/static/senado/senadores/231.gif,,,1995-12-06,2001-12-09
450,"Zamora, Gerardo",Santiago del Estero,Frente Cívico por Santiago,https://api.argentinadatos.com/static/senado/senadores/450.gif,gerardo.zamora@senado.gob.ar,(+54 11) 28223000,2025-12-10,2031-12-09
3423,"Zapata, Jose V.",Mendoza,Sin Especificar,,,,1883-04-30,1892-04-30
3400,"Zapata, Martin",Mendoza,Sin Especificar,,,,1854-10-17,1860-04-30
3043,"Zarrielo, Raul Jorge",Ciudad Autónoma de Buenos Aires,Unión Cívica Radical,,,,1973-05-03,1977-03-31
3523,"Zavala Ortiz, Ricardo",San Luis,Sin Especificar,,,,1955-04-26,1961-04-30
3567,"Zavalia, Benjamin",Santiago del Estero,Sin Especificar,,,,1892-04-30,1901-04-30
3602,"Zavalia, Salustiano",Tucumán,Sin Especificar,,,,1868-05-02,1877-04-30
3028,"Zavalia, Salustiano J.",Ciudad Autónoma de Buenos Aires,Sin Especificar,,,,1889-05-02,1895-04-30
323,"Zavalía, José Luis",Santiago del Estero,Unión Cívica Radical,,,,2001-12-10,2007-12-09
3575,"Zerda, Justiniano de La",Santiago del Estero,Sin Especificar,,,,1952-04-30,1955-04-30
501,"Zimmermann, Victor",Chaco,Juntos por el Cambio,https://api.argentinadatos.com/static/senado/senadores/501.gif,,,2019-12-10,2025-12-09
3130,"Zinny, Mario",Córdoba,U. C. R. Del Pueblo,,,,1963-08-12,1966-04-30
3046,"Zubasti, Eusebio",Chubut,Sin Especificar,,,,1961-06-08,1970-04-30
3244,"Zuviria, Facundo De",Corrientes,Sin Especificar,,,,1854-10-17,1860-04-30
